arm,case_index,scenario_seed,simulation_seed,controller,scenario,force_rmse_n,peak_force_n,tangent_rmse_mm,orientation_rmse_deg,contact_ratio_pct,torque_rms_nm,saturation_pct,controller_p95_us,gate_pass,failed_checks,verified_force_rmse_n_abs_error,verified_peak_force_n_abs_error,verified_tangent_rmse_mm_abs_error,verified_orientation_rmse_deg_abs_error,verified_contact_ratio_pct_abs_error,verified_torque_rms_nm_abs_error,verified_saturation_pct_abs_error,first_raw_contact_time_s,first_contact_wall_normal_velocity_m_s,early_raw_peak_n,late_raw_peak_n,seconds_over_35_n,peak_wall_normal_velocity_m_s,peak_commanded_wall_normal_force_n,event_timing,has_raw_contact
rate_limited_reference,8,16600002752657376626,10536290159291755175,rate_limited_adaptive_hybrid,blind_08,1.1323342418255098,32.805381634256435,9.297466536417211,0.8787713858375438,100.0,24.77231652530978,0.0,354.05535000000003,yes,,,,,,,,,0.634,0.024700695870069102,13.851776978686598,32.805381634256435,0.0,0.019228196485271354,11.685861782928466,aligned_split_step,True
rate_limited_reference,9,4727713754755130212,15747546615271449326,rate_limited_adaptive_hybrid,blind_09,1.3118415912969321,34.58149999141034,15.12152705332061,4.519008734444563,100.0,25.0816157244015,0.0,339.16355,no,tangent_rmse,,,,,,,,0.34,0.05761747067672341,33.53693841900042,34.58149999141034,0.0,0.022831484353135954,9.844139655487677,aligned_split_step,True
rate_limited_reference,10,3368952493427191032,13339311572783859749,rate_limited_adaptive_hybrid,blind_10,3.1021934775518734,64.92242338242508,7.152265683134953,5.815816660984509,100.0,28.64714173798913,0.0,403.561,no,force_rmse;peak_force,,,,,,,,0.966,0.2041688973968459,64.92242338242508,31.958179791542197,0.032,0.26703407446578864,12.260929498558331,aligned_split_step,True
rate_limited_reference,11,4985723986314484826,16966187773281696136,rate_limited_adaptive_hybrid,blind_11,1.4339113130514094,42.710041046182155,11.6526811939648,1.8996562161171135,100.0,22.89728517391801,0.0,340.24019999999996,no,peak_force,,,,,,,,0.734,0.025556828734541754,13.956675622896173,42.710041046182155,0.156,0.013756335917732848,12.466486765215459,aligned_split_step,True
rate_limited_reference,12,6318558907587832529,9857423924251884370,rate_limited_adaptive_hybrid,blind_12,1.1176512285339149,32.37592213877729,13.657953417555893,3.917560133604656,100.0,25.05312084794077,0.0,383.62964999999997,yes,,,,,,,,,0.362,0.05394509481276685,29.609427705749987,32.37592213877729,0.0,0.018661083797059774,9.346463738695205,aligned_split_step,True
rate_limited_reference,13,2266360856331028307,12597869848009870893,rate_limited_adaptive_hybrid,blind_13,1.4507048211376725,35.015763514248654,19.38848678949936,3.554670186365159,100.0,22.992420134569404,0.0,364.87089999999995,no,peak_force;tangent_rmse,,,,,,,,0.378,0.05626645008381598,25.401313290359703,35.015763514248654,0.002,0.01962361493361307,10.166655598438117,aligned_split_step,True
rate_limited_reference,14,5664699892553429415,5312467931942670508,rate_limited_adaptive_hybrid,blind_14,1.7375526063998477,32.18106485439636,16.380208002233406,4.900663293930796,100.0,25.158044215889486,0.0,338.01565,no,tangent_rmse,,,,,,,,0.324,0.05855125953159363,31.876594932495532,32.18106485439636,0.0,0.017181117005007532,9.956841946240141,aligned_split_step,True
rate_limited_reference,15,15748750016057923799,3707057713348697014,rate_limited_adaptive_hybrid,blind_15,1.037744402361247,31.69101938643307,6.3247200025929216,1.6029887182024214,100.0,24.882448833872434,0.0,377.66515000000004,yes,,,,,,,,,0.72,0.028035288486072566,20.329860597438806,31.69101938643307,0.0,0.01617362907888362,13.588506928294906,aligned_split_step,True
rate_limited_reference,16,4056667601886005393,10980054781970848270,rate_limited_adaptive_hybrid,blind_16,1.317747486907414,41.80587063507386,12.519270371922024,1.7398854934999592,100.0,22.716287541231992,0.0,346.36389999999994,no,peak_force,,,,,,,,0.734,0.024673836057525014,14.181068615147675,41.80587063507386,0.08600000000000001,0.0157340027356611,13.437161103258275,aligned_split_step,True
rate_limited_reference,17,3432959117752328276,7757180170299390242,rate_limited_adaptive_hybrid,blind_17,0.9992069523595091,27.250376245002172,9.34995015936921,0.6363911607784132,100.0,24.24090545104039,0.0,343.73075,yes,,,,,,,,,0.6900000000000001,0.026320531511611497,12.609033662442895,27.250376245002172,0.0,0.0184210106551937,12.413991417867962,aligned_split_step,True
rate_limited_reference,18,8441190078041215819,12461033608959630947,rate_limited_adaptive_hybrid,blind_18,1.3103875118726875,34.79430432853789,20.263565347296655,3.5841335955761204,100.0,22.77478468572833,0.0,389.1816,no,tangent_rmse,,,,,,,,0.362,0.0524637306405285,22.820828171691126,34.79430432853789,0.0,0.01687681288152635,10.524633897038083,aligned_split_step,True
rate_limited_reference,19,18345636818655476024,12945287634900908892,rate_limited_adaptive_hybrid,blind_19,1.2953488636470478,41.969439488944055,10.845358642185245,2.9946873674513843,100.0,22.867602681724634,0.0,438.7121499999999,no,peak_force,,,,,,,,0.784,0.02789825589048261,16.907993103749437,41.969439488944055,0.148,0.011480137025375288,14.162272138728257,aligned_split_step,True
rate_limited_reference,20,4595252760521528541,6970030948923604672,rate_limited_adaptive_hybrid,blind_20,1.1451374169461623,30.175128194821728,10.791574645540596,2.4383445955552574,100.0,24.993787841577596,0.0,345.13945,yes,,,,,,,,,0.458,0.0443226452112802,23.813014167978768,30.175128194821728,0.0,0.020476247391829034,10.921167943076966,aligned_split_step,True
rate_limited_reference,21,13431553198438227306,11638785163613676861,rate_limited_adaptive_hybrid,blind_21,1.3883757046388858,42.40913250707611,15.727494723780731,3.5815197899911855,100.0,24.05728974116398,0.0,333.6392,no,peak_force;tangent_rmse,,,,,,,,0.38,0.05538587844131931,36.86574538600972,42.40913250707611,0.106,0.025536275009759413,10.538883965027974,aligned_split_step,True
rate_limited_reference,22,308105591734041084,8511216903146091300,rate_limited_adaptive_hybrid,blind_22,1.2461546842351932,30.685323478835038,11.873491575981825,3.2698782879157946,100.0,25.098171020000002,0.0,343.4849,yes,,,,,,,,,0.406,0.053020843869427965,27.09289316811226,30.685323478835038,0.0,0.015362717558564297,10.269002143957477,aligned_split_step,True
rate_limited_reference,23,7762164895732114258,6393277573368700675,rate_limited_adaptive_hybrid,blind_23,1.0750440104759262,61.61287198163754,5.865915505377794,2.00292862614421,100.0,24.876304762081237,0.0,348.778,no,peak_force,,,,,,,,0.654,0.16717637073167643,61.61287198163754,31.64147011487329,0.022,0.17312582043638122,10.844242569489953,aligned_split_step,True
rate_limited_reference,24,15801246096548403211,16623392689781011005,rate_limited_adaptive_hybrid,blind_24,1.0792642757205548,28.371546293342643,20.476936264296572,4.277568027449866,100.0,23.17190697635768,0.0,361.1905,no,tangent_rmse,,,,,,,,0.338,0.05699622158871973,18.73359421740335,28.371546293342643,0.0,0.018530807895301222,10.398512794098584,aligned_split_step,True
rate_limited_reference,25,1867139436221958153,9399747717227457875,rate_limited_adaptive_hybrid,blind_25,1.0273287508855244,24.258456798881774,13.250231901576258,4.0631912031277,100.0,25.09772981028463,0.0,351.51215,yes,,,,,,,,,0.366,0.05826980125827731,20.380758490839973,24.258456798881774,0.0,0.02153905172290461,9.830327373673871,aligned_split_step,True
rate_limited_reference,26,11592432456378200421,12285592182587332778,rate_limited_adaptive_hybrid,blind_26,1.0715082760491923,26.05893666410146,10.747421063642054,2.5622821541991088,100.0,24.998210252202007,0.0,317.21610000000004,yes,,,,,,,,,0.448,0.04563099929670931,17.77602137124638,26.05893666410146,0.0,0.015144997032849356,10.679192569014633,aligned_split_step,True
rate_limited_reference,27,16523608553540347647,1571243207715084785,rate_limited_adaptive_hybrid,blind_27,1.221812318567214,39.51738492747315,10.303671923571804,0.3902656014052557,100.0,24.05010546634326,0.0,334.6651,no,peak_force,,,,,,,,0.65,0.02665952048618167,15.522874584539847,39.51738492747315,0.024,0.02084775413979031,11.459091187766475,aligned_split_step,True
rate_limited_reference,28,1511493531571902563,8975517840189399331,rate_limited_adaptive_hybrid,blind_28,1.049896667322771,44.803349365902854,5.9593364069956,2.2236423127338676,100.0,24.85150055515773,0.0,350.01285,no,peak_force,,,,,,,,0.686,0.04590862968994404,44.803349365902854,32.24019704684511,0.006,0.10570016521889682,6.243025273404512,aligned_split_step,True
rate_limited_reference,29,16426500393162398356,3048709568809743662,rate_limited_adaptive_hybrid,blind_29,1.0434309902792185,27.281303510084523,11.1392468138252,2.376822772629878,100.0,24.96861424207483,0.0,343.98545,yes,,,,,,,,,0.454,0.04197952351669617,16.85083847762421,27.281303510084523,0.0,0.02880601445571456,11.821642344477846,aligned_split_step,True
rate_limited_reference,30,15222772503400557143,8585769581436669654,rate_limited_adaptive_hybrid,blind_30,0.9460962751494806,23.858631444778585,14.516719746135063,4.35576681920539,100.0,25.066341697471945,0.0,340.81114999999994,yes,,,,,,,,,0.342,0.05563119162595251,19.110599650672988,23.858631444778585,0.0,0.012024017972070526,9.581137114624399,aligned_split_step,True
rate_limited_reference,31,15963951439796675841,14785856109203389861,rate_limited_adaptive_hybrid,blind_31,1.4666733239457241,47.74224176500167,11.417135974608202,2.0770828385500857,100.0,22.974439119377703,0.0,353.1108,no,peak_force,,,,,,,,0.746,0.023261549774857834,16.850109175456065,47.74224176500167,0.2,0.01695227115064824,13.714452616724504,aligned_split_step,True
rate_limited_reference,32,9932953420175882799,1787605230633353366,rate_limited_adaptive_hybrid,blind_32,1.633660426112417,30.02426461977244,7.055923012069557,4.9112074021755046,100.0,24.686126802155236,0.0,348.7875,yes,,,,,,,,,0.896,0.1124894380302652,30.02426461977244,25.0036653117301,0.0,0.1124894380302652,4.292532437059888,aligned_split_step,True
rate_limited_reference,33,7046938307046653326,380702564837712535,rate_limited_adaptive_hybrid,blind_33,1.5792020782093015,36.614515335414055,18.057728724225047,3.724285427999949,100.0,23.6556493733216,0.0,372.50885,no,peak_force;tangent_rmse,,,,,,,,0.366,0.054834061201751515,29.138946314861755,36.614515335414055,0.026000000000000002,0.019301373329068103,9.92466321210062,aligned_split_step,True
rate_limited_reference,34,6608365354930343734,2244055173431547424,rate_limited_adaptive_hybrid,blind_34,0.9707898013311631,25.869934751130003,7.40727168240832,1.0561506001782122,100.0,24.847292101812933,0.0,344.3646,yes,,,,,,,,,0.716,0.023923609337040356,12.34051000352174,25.869934751130003,0.0,0.018395809432844645,13.312411927414656,aligned_split_step,True
rate_limited_reference,35,12371753132793142249,5026973335044610631,rate_limited_adaptive_hybrid,blind_35,0.9974395503023689,24.794278745206856,10.47326936512944,2.1534040587434746,100.0,25.012955695412394,0.0,330.46680000000003,yes,,,,,,,,,0.47800000000000004,0.04038137866896826,14.774862961598656,24.794278745206856,0.0,0.019784388585665093,10.04112074116312,aligned_split_step,True
rate_limited_reference,36,17486143900228895629,1908510169880595116,rate_limited_adaptive_hybrid,blind_36,1.1550234223647453,32.11717128954245,6.9534809412654,4.069558524758121,100.0,24.742990295784132,0.0,349.0336,yes,,,,,,,,,0.846,0.023387358750803434,15.456153721241275,32.11717128954245,0.0,0.015100130495615588,14.775369983465326,aligned_split_step,True
rate_limited_reference,37,4778364348318005161,8264065467822704700,rate_limited_adaptive_hybrid,blind_37,2.378527346479326,30.074605774997398,7.602763634205227,5.245932057551033,100.0,24.543242913070394,0.0,336.18165,no,force_rmse,,,,,,,,0.908,0.024833566916559028,18.501798178460337,30.074605774997398,0.0,0.014012438385681626,14.893851429005908,aligned_split_step,True
rate_limited_reference,38,16419433584203198316,15393748500866209412,rate_limited_adaptive_hybrid,blind_38,1.310602064620813,31.21633514553457,13.47757880530609,2.119847969945675,100.0,23.849963799143215,0.0,339.72704999999996,yes,,,,,,,,,0.47800000000000004,0.043607285560079506,19.402666097604214,31.21633514553457,0.0,0.02009286032702605,10.754609116658004,aligned_split_step,True
rate_limited_reference,39,16230882037532323995,12979726015522266593,rate_limited_adaptive_hybrid,blind_39,1.1787437773452536,29.695378265152367,11.81715002341303,2.688298954114288,100.0,24.774754791985,0.0,341.4192,yes,,,,,,,,,0.436,0.04680194365013755,23.32728567485763,29.695378265152367,0.0,0.019951637227422995,10.824400118710132,aligned_split_step,True
rate_limited_reference,40,6962791529958519731,4121268961919417700,rate_limited_adaptive_hybrid,blind_40,2.3135060965609764,65.98062579778987,6.245234999748376,4.773422869477769,100.0,28.01697830325495,0.0,392.30365,no,force_rmse;peak_force,,,,,,,,0.718,0.17982343561128597,65.98062579778987,37.12014432596366,0.038,0.25499641290163755,14.610730394681562,aligned_split_step,True
rate_limited_reference,41,17629201266240775912,14920663675138664996,rate_limited_adaptive_hybrid,blind_41,1.1301709645341116,28.856839607325966,11.712321198895658,1.0486786869394715,100.0,23.877586024981508,0.0,339.09915,yes,,,,,,,,,0.594,0.027978691381033198,12.981877603519097,28.856839607325966,0.0,0.01618277702878334,11.80060321191527,aligned_split_step,True
rate_limited_reference,42,14853935868330129831,15924154672467842439,rate_limited_adaptive_hybrid,blind_42,1.0484614045351497,23.05479104273075,10.067558503038228,1.753800909836784,100.0,24.997770835260035,0.0,343.03504999999996,yes,,,,,,,,,0.536,0.035405421398679235,13.735976953096362,23.05479104273075,0.0,0.01082867149359783,11.37661043186622,aligned_split_step,True
rate_limited_reference,43,17271684737988514838,16674642728411499993,rate_limited_adaptive_hybrid,blind_43,0.8606249297568496,23.606512050788748,7.131037549744975,0.8050790654348982,100.0,24.912722741571674,0.0,364.16884999999996,yes,,,,,,,,,0.6920000000000001,0.023582386103756472,12.487145738997784,23.26922773860206,0.0,0.013740025165548508,12.230888556562247,aligned_split_step,True
rate_limited_reference,44,8741657526254647773,4889036090055758018,rate_limited_adaptive_hybrid,blind_44,1.1679260737495691,30.680048818935326,15.00291377038003,3.501926307863825,100.0,24.22247091238235,0.0,423.35314999999997,no,tangent_rmse,,,,,,,,0.384,0.053612138133160445,24.150252131723455,30.680048818935326,0.0,0.021211600744526642,9.479035598228366,aligned_split_step,True
rate_limited_reference,45,15132433425372435506,12619866276639932811,rate_limited_adaptive_hybrid,blind_45,1.1268765017006184,45.77488704826186,6.106098081407466,2.327052206623756,100.0,24.8660409247641,0.0,335.74314999999996,no,peak_force,,,,,,,,0.728,0.058541627938709415,45.77488704826186,35.884398224311916,0.008,0.08506637526992193,9.192267523370253,aligned_split_step,True
rate_limited_reference,46,1052847607800730164,16861890421311852620,rate_limited_adaptive_hybrid,blind_46,2.1534269721516925,61.635986385568934,5.95619419841482,4.235929471169641,100.0,27.537906046434227,0.0,365.33774999999997,no,force_rmse;peak_force,,,,,,,,0.708,0.22122613803938812,61.635986385568934,34.521699428187816,0.028,0.24431919111693717,13.643796443141675,aligned_split_step,True
rate_limited_reference,47,15762318482298756052,14142468612194278539,rate_limited_adaptive_hybrid,blind_47,1.3915698579310842,40.148788200541915,17.947811943338827,3.7109284077424687,100.0,23.404190831557436,0.0,332.3605,no,peak_force;tangent_rmse,,,,,,,,0.37,0.05674922857358492,34.39394572442271,40.148788200541915,0.10400000000000001,0.018029777617481903,10.06424203427081,aligned_split_step,True
