rotation_gain_scale,max_force_n,row_origin,trace_path,case_index,wall_yaw_deg,wall_time_constant_s,tool_mass_kg,simulation_seed,has_raw_contact,force_rmse_n,peak_force_n,tangent_rmse_mm,contact_ratio_pct,saturation_pct,orientation_rmse_deg,measurement_rmse_n,seconds_over_35_n,first_raw_contact_time_s,max_penetration_mm,evaluation_median_penetration_mm,projection_pct,max_compensation_force_n,tangent_velocity_error_rms_m_s,minimum_torque_headroom_nm,minimum_reserved_torque_headroom_nm
2.0,6.0,pinned_reference,results/franka_rotation_gain_public24/traces/s2__online__case_18__compact.npz,18,15.0,0.005,0.13,11,True,0.1833381121228167,12.653036221356228,1.4119704363000305,100.0,0.0,0.23890759025844407,0.20321851951668093,0.0,0.546,0.7873275498931909,0.6541154701767902,0.0,5.984360762996737,0.004595932436371975,5.869008382561461,4.6690083825614614
2.0,8.0,executed,traces/public24__case18__s2__f8n.npz,18,15.0,0.005,0.13,11,True,0.18431848484399074,12.653036221356228,1.4110234243463824,100.0,0.0,0.24076650375988964,0.20343528396790111,0.0,0.546,0.7873275498931909,0.654029232164179,0.0,6.195985288832217,0.004943475566971975,5.867150915368734,4.667150915368735
1.0,6.0,pinned_reference,results/franka_rotation_gain_public24/traces/s1__online__case_19__compact.npz,19,15.0,0.005,0.13,29,True,0.16769737668579304,12.634967972231678,1.3488483765406731,100.0,0.0,0.43970566152733837,0.20893307836475647,0.0,0.544,0.7878566307167254,0.6542856129499869,0.0,5.984360762996737,0.00415674210629668,5.866219072134442,4.666219072134442
1.0,8.0,executed,traces/public24__case19__s1__f8n.npz,19,15.0,0.005,0.13,29,True,0.16811651682508402,12.634967972231678,1.343986384907294,100.0,0.0,0.4422794876197931,0.20907598105389583,0.0,0.544,0.7878566307167254,0.6540106545221275,0.0,6.2152406180964626,0.004452633756338818,5.862312931179973,4.662312931179974
2.0,6.0,pinned_reference,results/franka_rotation_gain_public24/traces/s2__online__case_19__compact.npz,19,15.0,0.005,0.13,29,True,0.17799546251411272,12.630155190257486,1.4048537121613338,100.0,0.0,0.23919532101818838,0.2090523876624738,0.0,0.548,0.7871150026200514,0.6541132869517762,0.0,5.984360762996737,0.004670275354981494,5.867184871851671,4.6671848718516715
2.0,8.0,executed,traces/public24__case19__s2__f8n.npz,19,15.0,0.005,0.13,29,True,0.17888941103935932,12.630155190257486,1.404655011799008,100.0,0.0,0.24096535068758787,0.20917653570697897,0.0,0.548,0.7871150026200514,0.6539752290040945,0.0,6.2048159928283715,0.005021057177542525,5.8631898296983955,4.663189829698396
1.0,6.0,pinned_reference,results/franka_rotation_gain_public24/traces/s1__online__case_20__compact.npz,20,15.0,0.012,0.1,11,True,0.1761589667229461,12.698348888756854,1.3691711943416653,100.0,0.0,0.43945753153606104,0.20366847813916125,0.0,0.544,0.8509454786976532,0.7080417708385609,0.0,5.984360762996737,0.0040955249633213365,5.911715112789507,4.711715112789507
1.0,8.0,executed,traces/public24__case20__s1__f8n.npz,20,15.0,0.012,0.1,11,True,0.17666555297053518,12.698348888756854,1.3652225481638243,100.0,0.0,0.44220525393208815,0.20394143884027383,0.0,0.544,0.8509454786976532,0.7076875945274865,0.0,6.2056693805029015,0.004378678821759022,5.909941778411695,4.709941778411696
2.0,6.0,pinned_reference,results/franka_rotation_gain_public24/traces/s2__online__case_20__compact.npz,20,15.0,0.012,0.1,11,True,0.18459657044180247,12.690609430821338,1.4231823886868546,100.0,0.0,0.23899983656300494,0.20367405174550499,0.0,0.546,0.8500984585980871,0.7075217540592118,0.0,5.984360762996737,0.004599265051003498,5.912403849865496,4.712403849865496
2.0,8.0,executed,traces/public24__case20__s2__f8n.npz,20,15.0,0.012,0.1,11,True,0.18556173551105604,12.690609430821338,1.4231667453873116,100.0,0.0,0.24083258817867628,0.20389833778470293,0.0,0.546,0.8500984585980871,0.7074799763773909,0.0,6.195010753951544,0.004939821541511026,5.910516819796614,4.710516819796615
1.0,6.0,pinned_reference,results/franka_rotation_gain_public24/traces/s1__online__case_21__compact.npz,21,15.0,0.012,0.1,29,True,0.16917469026110402,12.673071011543689,1.3598450096270125,100.0,0.0,0.4398527300818449,0.20933800031643396,0.0,0.544,0.8507462602938658,0.7078022363540617,0.0,5.984360762996737,0.004158255375153963,5.909873351033441,4.709873351033441
1.0,8.0,executed,traces/public24__case21__s1__f8n.npz,21,15.0,0.012,0.1,29,True,0.16958391443841914,12.673071011543689,1.356049197963568,100.0,0.0,0.4424025863224833,0.2094784795614664,0.0,0.544,0.8507462602938658,0.7074911435026865,0.0,6.214567936608503,0.0044479788500385595,5.905969670383735,4.705969670383736
2.0,6.0,pinned_reference,results/franka_rotation_gain_public24/traces/s2__online__case_21__compact.npz,21,15.0,0.012,0.1,29,True,0.1793766373097001,12.66601169751582,1.4148378338585854,100.0,0.0,0.23927621933898272,0.20947412921943584,0.0,0.546,0.8499289422661365,0.7076444574142492,0.0,5.984360762996737,0.0046666014559175765,5.910694668563112,4.710694668563113
2.0,8.0,executed,traces/public24__case21__s2__f8n.npz,21,15.0,0.012,0.1,29,True,0.1802630506360889,12.66601169751582,1.4155146847745557,100.0,0.0,0.24104525065220217,0.20959538769064484,0.0,0.546,0.8499289422661365,0.7074324848614262,0.0,6.204222551095094,0.005017705310789529,5.9066909885841286,4.706690988584129
1.0,6.0,pinned_reference,results/franka_rotation_gain_public24/traces/s1__online__case_22__compact.npz,22,15.0,0.012,0.13,11,True,0.17656593199468198,12.699226132762577,1.3756514479751922,100.0,0.0,0.4395322338332971,0.2036315523874168,0.0,0.544,0.8492252600052451,0.70586672669448,0.0,5.984360762996737,0.004119218065818905,5.867061409770287,4.667061409770287
1.0,8.0,executed,traces/public24__case22__s1__f8n.npz,22,15.0,0.012,0.13,11,True,0.17706827993954272,12.699226132762577,1.3718464929907153,100.0,0.0,0.4423084757404073,0.20389624889158411,0.0,0.544,0.8492252600052451,0.7054535688656299,0.0,6.207156714642283,0.004406974431775672,5.865273152611724,4.665273152611725
2.0,6.0,pinned_reference,results/franka_rotation_gain_public24/traces/s2__online__case_22__compact.npz,22,15.0,0.012,0.13,11,True,0.1849378937392853,12.691501445988491,1.4299464318588906,100.0,0.0,0.23906462742864332,0.20363528431939418,0.0,0.546,0.8483799247857928,0.7053176754278043,0.0,5.984360762996737,0.004624571638051463,5.867951359131183,4.667951359131184
2.0,8.0,executed,traces/public24__case22__s2__f8n.npz,22,15.0,0.012,0.13,11,True,0.18591261785741012,12.691501445988491,1.4300361454991277,100.0,0.0,0.2409199088656935,0.20385645998719532,0.0,0.546,0.8483799247857928,0.705271413520777,0.0,6.196542484956895,0.00496994131345036,5.866055476268208,4.666055476268209
1.0,6.0,pinned_reference,results/franka_rotation_gain_public24/traces/s1__online__case_23__compact.npz,23,15.0,0.012,0.13,29,True,0.16930520613961525,12.674039191187745,1.3664138393386482,100.0,0.0,0.4399293026503292,0.20930751287706215,0.0,0.544,0.8490273225311915,0.7055795026686476,0.0,5.984360762996737,0.0041824288240901565,5.865189787320448,4.665189787320449
1.0,8.0,executed,traces/public24__case23__s1__f8n.npz,23,15.0,0.012,0.13,29,True,0.16971334212654207,12.674039191187745,1.3626841871345674,100.0,0.0,0.4425058128625003,0.20944419946054907,0.0,0.544,0.8490273225311915,0.7052977835207106,0.0,6.216134715968221,0.004476518167267335,5.861280055797076,4.661280055797077
2.0,6.0,pinned_reference,results/franka_rotation_gain_public24/traces/s2__online__case_23__compact.npz,23,15.0,0.012,0.13,29,True,0.17945694384220617,12.666953384961898,1.4215684298752862,100.0,0.0,0.23933837686179704,0.2094442500424513,0.0,0.548,0.8482113310161674,0.7054102410334433,0.0,5.984360762996737,0.004691149632688309,5.866206127224305,4.666206127224306
2.0,8.0,executed,traces/public24__case23__s2__f8n.npz,23,15.0,0.012,0.13,29,True,0.1803545418686352,12.666953384961898,1.4223958968873918,100.0,0.0,0.24113276266773026,0.20956250641603819,0.0,0.548,0.8482113310161674,0.7052191643345772,0.0,6.205781526366652,0.0050480220005276666,5.8621976993168,4.662197699316801
