case,arm,simulation_seed,paired_baseline_seed,controller_yaw_error_deg,sample_count,force_rmse_n,peak_force_n,contact_ratio_pct,tangent_rmse_mm,tangent_velocity_error_rms_m_s,orientation_rmse_deg,saturation_pct,worst_force_phase,worst_phase_force_rmse_n,worst_tangent_phase,worst_phase_tangent_rmse_mm,worst_orientation_phase,worst_phase_orientation_rmse_deg,force_recovery_status,force_recovered,force_recovery_time_s,tangent_recovery_status,tangent_recovered,tangent_recovery_time_s,tangential_update_ready_pct,coefficient_min,coefficient_max,max_requested_tangential_force_n,compensation_limit_observed,max_normal_operation_coefficient_rate_s,max_coefficient_reset_jump,max_normal_operation_force_slew_n_s,max_force_reset_jump_n,paired_force_rmse_increase_n,paired_orientation_rmse_increase_deg,paired_friction_force_rmse_increase_n,paired_friction_orientation_rmse_increase_deg,failed_gates,all_gates_pass
friction_ramp_up,online,11,11,0.0,5250,0.10503408928467949,12.645280359844685,100.0,3.649296729828845,0.00504625729431358,0.37102801943522973,0.0,pre_ramp,0.16984567496251884,post_ramp,5.259125335169468,pre_ramp,0.5338908399891751,recovered,True,0.0,not_recovered,False,,99.63809523809523,0.31738634435264895,0.5096143126740685,5.984360762996737,False,0.30000000000002247,0.0,20.000000000000362,0.0,-0.009461242028517211,0.02461175809931454,0.002643572431776861,-0.0010008645398978944,,yes
friction_ramp_up,baseline,29,29,0.0,5250,0.10978532995002366,12.597629267752529,100.0,12.61118277523664,0.01636945008135983,0.34654547537448144,0.0,pre_ramp,0.18399352257333382,post_ramp,15.623823325687196,pre_ramp,0.5130455443827491,recovered,True,0.0,not_recovered,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.012307853263564192,-0.02557483853929743,,yes
friction_ramp_up,integral,29,29,0.0,5250,0.11616830828429224,12.595614790033567,100.0,8.117556980094285,0.011652909260157883,0.4167080918028956,0.0,pre_ramp,0.1921542322254253,post_ramp,10.081570074454367,pre_ramp,0.5796567358799708,recovered,True,0.0,not_recovered_with_limit_active,False,,0.0,0.45,0.45,6.000000000000003,True,0.0,0.0,9.273713797665359,0.0,0.0063829783342685825,0.07016261642841415,0.018690831597832774,0.04458777788911672,,yes
friction_ramp_up,friction,29,29,0.0,5250,0.09747747668645947,12.674151551885851,100.0,4.808911290409148,0.006162096382111076,0.37212031391377887,0.0,pre_ramp,0.15230548872015937,post_ramp,6.420979793434792,pre_ramp,0.5403224102168355,recovered,True,0.0,not_recovered,False,,0.0,0.45,0.45,5.606882777205215,False,0.0,0.0,68.48135234918041,0.0,-0.012307853263564192,0.02557483853929743,0.0,0.0,,yes
friction_ramp_up,online,29,29,0.0,5250,0.10035243517277163,12.617073903096696,100.0,3.636409189991804,0.005027720117596661,0.371068593702579,0.0,pre_ramp,0.16070848766252532,post_ramp,5.236191129557067,pre_ramp,0.5337562520684332,recovered,True,0.0,not_recovered,False,,99.63809523809523,0.31660606136038844,0.5084714118374848,5.984360762996737,False,0.30000000000002247,0.0,20.00000000000049,0.0,-0.009432894777252024,0.02452311832809756,0.002874958486312168,-0.0010517202111998691,,yes
stop_hold_reverse,baseline,11,11,0.0,5250,0.1490971132579599,12.620729988248337,100.0,10.59686110277892,0.014884645334055766,0.39271771945005957,0.0,forward,0.18405042298810237,forward,11.801780095865698,reverse,0.47808025235344154,recovered,True,0.0,not_recovered,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.003907143518719736,-0.0060301498545324295,,yes
stop_hold_reverse,integral,11,11,0.0,5250,0.16135477892110012,12.619214966154765,100.0,7.133607890186859,0.012532500327855009,0.4811542878187466,0.0,forward,0.19369471748361097,forward,8.148348516701637,reverse,0.5675449618470505,recovered,True,0.0,not_recovered,False,,0.0,0.45,0.45,5.711108577053994,False,0.0,0.0,9.692766618714668,0.0,0.01225766566314021,0.08843656836868702,0.016164809181859946,0.08240641851415459,,yes
stop_hold_reverse,friction,11,11,0.0,5250,0.14518996973924017,12.620729988248337,100.0,1.53011816988837,0.0028845065630877997,0.398747869304592,0.0,forward,0.17082740366835672,forward,1.911920923514814,reverse,0.46977887977750205,recovered,True,0.0,recovered,True,0.0,0.0,0.45,0.45,5.615892952936512,False,0.0,0.0,69.75438567289864,0.0,-0.003907143518719736,0.0060301498545324295,0.0,0.0,,yes
stop_hold_reverse,online,11,11,0.0,5250,0.1464794089838974,12.659241372536588,100.0,1.069854457482169,0.0026221577333729886,0.40697383754597155,0.0,forward,0.17440956421271447,forward,1.351559821203211,reverse,0.4732875429367571,recovered,True,0.0,recovered,True,0.0,80.2095238095238,0.45,0.5069229257101218,5.984360762996737,False,0.2566440827006522,0.0,20.00000000000043,0.0,-0.0026177042740624934,0.014256118095911985,0.0012894392446572422,0.008225968241379555,,yes
stop_hold_reverse,baseline,29,29,0.0,5250,0.1469790215142933,12.599041467799319,100.0,10.587105717939277,0.014884976762239878,0.3929822855089649,0.0,forward,0.17551414175157976,forward,11.791575884976588,reverse,0.4783525222793674,recovered,True,0.0,not_recovered,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004530338834491943,-0.005999388702286779,,yes
stop_hold_reverse,integral,29,29,0.0,5250,0.15931156203667837,12.620883356679165,100.0,7.127281669933908,0.012560195060652668,0.4815270106892097,0.0,forward,0.18752769620079132,forward,8.136406670557896,reverse,0.567950886894081,recovered,True,0.0,not_recovered,False,,0.0,0.45,0.45,5.7065869351950145,False,0.0,0.0,9.809000632903754,0.0,0.012332540522385083,0.08854472518024481,0.016862879356877025,0.08254533647795803,,yes
stop_hold_reverse,friction,29,29,0.0,5250,0.14244868267980135,12.599041467801147,100.0,1.5181520040919414,0.002900749572082035,0.3989816742112517,0.0,forward,0.16357939669838087,forward,1.895573179516409,reverse,0.4700993691282686,recovered,True,0.0,recovered,True,0.0,0.0,0.45,0.45,5.621213330064394,False,0.0,0.0,68.48729646352368,0.0,-0.004530338834491943,0.005999388702286779,0.0,0.0,,yes
stop_hold_reverse,online,29,29,0.0,5250,0.1438429004975427,12.634102377350839,100.0,1.0656308880062728,0.002639339665289733,0.4072810229932448,0.0,forward,0.16757599684996388,forward,1.3423406440601962,reverse,0.47367404837670474,recovered,True,0.0,recovered,True,0.0,80.28571428571428,0.45,0.5062906341347161,5.984360762996737,False,0.2573207218383722,0.0,20.000000000000497,0.0,-0.0031361210167505926,0.0142987374842799,0.00139421781774135,0.008299348781993121,,yes
wrench_bias_step,baseline,11,11,0.0,5250,1.0357840314914257,12.620729988248337,100.0,11.143949657866958,0.015336531676416689,0.3371219107073746,0.0,post_step,1.3635379208184168,pre_step,11.741221209877155,pre_step,0.35646595752124816,recovered,True,0.0,not_recovered,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0006872151342949273,-0.03142590229983505,,yes
wrench_bias_step,integral,11,11,0.0,5250,1.035506420751692,12.619214966154765,100.0,7.72075212457858,0.012487993550013472,0.43116723779421323,0.0,post_step,1.36243206966347,pre_step,8.16371348873628,pre_step,0.459443974403244,recovered,True,0.0,not_recovered,False,,0.0,0.45,0.45,5.212161677596801,False,0.0,0.0,9.692766618714668,0.0,-0.00027761073973375794,0.09404532708683866,0.00040960439456116937,0.06261942478700361,,yes
wrench_bias_step,friction,11,11,0.0,5250,1.0350968163571308,12.620729988248337,100.0,1.3749721325347664,0.002594819834699562,0.3685478130072096,0.0,post_step,1.3634012912501132,pre_step,1.8010545920724064,pre_step,0.3865349412462701,recovered,True,0.0,recovered,True,0.0,0.0,0.45,0.45,5.90444700002836,False,0.0,0.0,69.75438567289864,0.0,-0.0006872151342949273,0.03142590229983505,0.0,0.0,,yes
wrench_bias_step,online,11,11,0.0,5250,1.0351621910522348,12.65924137253659,100.0,1.1082042365727225,0.0024776148728038456,0.3741851418325028,0.0,post_step,1.3632484714902593,pre_step,1.2347098719720087,pre_step,0.3996047639040758,recovered,True,0.0,recovered,True,0.0,99.65714285714286,0.4480259220336694,0.5067686569035184,5.984360762996737,False,0.2566440827006522,0.0,20.00000000000043,0.0,-0.0006218404391908905,0.037063231125128215,6.537469510403682e-05,0.005637328825293164,,yes
